73,173,-16,AGUA
79,200,-11,AGUA
79,200,-10,AGUA
79,200,-13,AGUA
79,200,-12,AGUA
79,200,-15,AGUA
79,200,-14,AGUA
79,200,-16,AGUA
67,162,-16,AGUA
79,335,-16,AGUA
66,57,-16,AGUA
67,36,-16,AGUA
79,67,-10,AGUA
79,67,-13,AGUA
79,67,-14,AGUA
79,67,-11,AGUA
79,67,-12,AGUA
79,67,-15,AGUA
79,67,-16,AGUA
79,594,-11,AGUA
79,594,-10,AGUA
79,594,-16,AGUA
79,594,-15,AGUA
79,594,-14,AGUA
79,594,-13,AGUA
79,594,-12,AGUA
79,293,-9,AGUA
79,293,-7,AGUA
79,293,-8,AGUA
79,293,-5,AGUA
79,293,-6,AGUA
79,293,-3,AGUA
79,293,-4,AGUA
75,56,-16,AGUA
79,293,-1,AGUA
79,293,-2,AGUA
73,51,-16,AGUA
79,281,-1,AGUA
79,281,-9,AGUA
79,281,-8,AGUA
79,281,-7,AGUA
79,281,-6,AGUA
79,281,-5,AGUA
79,281,-4,AGUA
79,281,-3,AGUA
79,281,-2,AGUA
79,159,-16,AGUA
72,147,-16,AGUA
79,256,-9,AGUA
79,256,-8,AGUA
79,256,-7,AGUA
79,256,-6,AGUA
79,256,-5,AGUA
79,256,-4,AGUA
79,256,-3,AGUA
79,256,-2,AGUA
79,256,-1,AGUA
79,268,-9,AGUA
79,268,-7,AGUA
79,268,-8,AGUA
79,268,-5,AGUA
79,268,-6,AGUA
79,268,-3,AGUA
79,268,-4,AGUA
79,268,-1,AGUA
79,268,-2,AGUA
75,141,-16,AGUA
67,126,-16,AGUA
79,303,-9,AGUA
79,303,-5,AGUA
79,303,-6,AGUA
79,303,-7,AGUA
79,303,-8,AGUA
79,303,-1,AGUA
79,232,-1,AGUA
79,303,-2,AGUA
79,303,-3,AGUA
79,232,-3,AGUA
79,232,-2,AGUA
79,303,-4,AGUA
79,232,-5,AGUA
79,232,-4,AGUA
79,232,-7,AGUA
79,232,-6,AGUA
79,232,-9,AGUA
79,232,-8,AGUA
79,244,-9,AGUA
79,315,-9,AGUA
79,315,-8,AGUA
79,315,-7,AGUA
79,315,-6,AGUA
79,315,-1,AGUA
79,244,-1,AGUA
79,244,-2,AGUA
79,244,-3,AGUA
79,244,-4,AGUA
79,315,-5,AGUA
79,244,-5,AGUA
79,315,-4,AGUA
79,244,-6,AGUA
79,315,-3,AGUA
79,244,-7,AGUA
79,315,-2,AGUA
79,244,-8,AGUA
79,219,-9,AGUA
79,219,-1,AGUA
79,219,-2,AGUA
79,219,-3,AGUA
79,219,-4,AGUA
79,219,-5,AGUA
79,219,-6,AGUA
79,219,-7,AGUA
79,219,-8,AGUA
79,160,-16,AGUA
79,220,-9,AGUA
79,220,-7,AGUA
79,220,-8,AGUA
79,220,-1,AGUA
79,220,-2,AGUA
79,220,-5,AGUA
79,220,-6,AGUA
78,170,-16,AGUA
79,220,-3,AGUA
79,220,-4,AGUA
70,66,-16,AGUA
79,207,-9,AGUA
79,207,-8,AGUA
79,207,-1,AGUA
79,207,-3,AGUA
79,207,-2,AGUA
79,207,-5,AGUA
79,207,-4,AGUA
79,207,-7,AGUA
79,207,-6,AGUA
72,159,-16,AGUA
74,163,-16,AGUA
75,68,-16,AGUA
69,165,-16,AGUA
79,295,-16,AGUA
78,169,-16,AGUA
79,471,-16,AGUA
76,71,-16,AGUA
70,132,-16,AGUA
78,122,-16,AGUA
69,129,-16,AGUA
73,137,-16,AGUA
73,161,-16,AGUA
79,371,-16,AGUA
77,144,-16,AGUA
79,300,-15,AGUA
79,300,-14,AGUA
79,300,-13,AGUA
79,300,-12,AGUA
79,300,-11,AGUA
79,300,-10,AGUA
79,582,-11,AGUA
79,582,-12,AGUA
79,582,-10,AGUA
79,582,-15,AGUA
79,558,-12,AGUA
79,558,-13,AGUA
79,558,-14,AGUA
79,582,-13,AGUA
79,582,-14,AGUA
79,558,-15,AGUA
77,62,-16,AGUA
79,558,-10,AGUA
79,558,-11,AGUA
79,458,-15,AGUA
79,458,-13,AGUA
79,458,-14,AGUA
79,511,-16,AGUA
79,458,-11,AGUA
79,458,-12,AGUA
79,458,-10,AGUA
74,77,-16,AGUA
69,42,-16,AGUA
76,166,-16,AGUA
75,44,-16,AGUA
79,91,-12,AGUA
79,91,-13,AGUA
79,91,-14,AGUA
79,91,-15,AGUA
79,91,-10,AGUA
79,91,-11,AGUA
67,60,-16,AGUA
77,49,-16,AGUA
79,112,-9,AGUA
79,112,-1,AGUA
79,112,-2,AGUA
79,112,-3,AGUA
79,112,-4,AGUA
79,112,-5,AGUA
79,112,-6,AGUA
79,112,-7,AGUA
79,112,-8,AGUA
79,271,-16,AGUA
77,74,-16,AGUA
79,100,-1,AGUA
79,100,-3,AGUA
79,100,-2,AGUA
79,100,-5,AGUA
79,100,-4,AGUA
79,100,-7,AGUA
79,100,-6,AGUA
79,100,-9,AGUA
79,100,-8,AGUA
79,173,-1,AGUA
79,173,-3,AGUA
79,173,-2,AGUA
79,173,-9,AGUA
79,173,-8,AGUA
79,173,-5,AGUA
79,173,-4,AGUA
79,173,-7,AGUA
79,173,-6,AGUA
79,185,-9,AGUA
79,185,-5,AGUA
79,185,-6,AGUA
79,185,-7,AGUA
79,185,-8,AGUA
79,185,-1,AGUA
79,185,-2,AGUA
79,185,-3,AGUA
79,185,-4,AGUA
79,197,-1,AGUA
79,197,-5,AGUA
79,197,-4,AGUA
70,120,-16,AGUA
79,197,-3,AGUA
79,197,-2,AGUA
79,197,-9,AGUA
79,197,-8,AGUA
79,197,-7,AGUA
79,197,-6,AGUA
77,168,-16,AGUA
70,54,-16,AGUA
69,142,-16,AGUA
78,146,-16,AGUA
79,494,-10,AGUA
79,494,-12,AGUA
79,494,-11,AGUA
79,494,-14,AGUA
79,494,-13,AGUA
79,494,-15,AGUA
77,132,-16,AGUA
67,138,-16,AGUA
70,156,-16,AGUA
79,235,-16,AGUA
76,131,-16,AGUA
78,64,-16,AGUA
79,98,-1,AGUA
79,98,-8,AGUA
79,98,-9,AGUA
79,98,-6,AGUA
79,98,-7,AGUA
79,98,-4,AGUA
79,98,-5,AGUA
79,98,-2,AGUA
79,98,-3,AGUA
74,42,-16,AGUA
73,63,-16,AGUA
78,76,-16,AGUA
75,153,-16,AGUA
66,69,-16,AGUA
69,65,-16,AGUA
79,359,-16,AGUA
73,125,-16,AGUA
76,47,-16,AGUA
74,138,-16,AGUA
67,59,-16,AGUA
79,570,-11,AGUA
79,570,-10,AGUA
79,570,-13,AGUA
79,570,-12,AGUA
79,570,-15,AGUA
79,570,-14,AGUA
79,570,-16,AGUA
79,86,-8,AGUA
79,86,-7,AGUA
79,86,-6,AGUA
79,86,-5,AGUA
79,86,-4,AGUA
79,136,-16,AGUA
79,86,-3,AGUA
79,86,-2,AGUA
79,86,-1,AGUA
79,86,-9,AGUA
79,74,-8,AGUA
79,74,-9,AGUA
79,74,-1,AGUA
79,74,-2,AGUA
79,74,-3,AGUA
79,74,-4,AGUA
79,74,-5,AGUA
79,74,-6,AGUA
79,74,-7,AGUA
79,506,-1,AGUA
79,62,-2,AGUA
79,62,-1,AGUA
79,62,-4,AGUA
79,62,-3,AGUA
79,62,-6,AGUA
79,62,-5,AGUA
79,62,-8,AGUA
79,62,-7,AGUA
79,62,-9,AGUA
79,546,-12,AGUA
79,546,-11,AGUA
79,546,-10,AGUA
79,546,-15,AGUA
79,546,-14,AGUA
79,546,-13,AGUA
77,37,-16,AGUA
79,531,-9,AGUA
79,531,-8,AGUA
79,531,-7,AGUA
79,531,-6,AGUA
79,531,-5,AGUA
79,531,-4,AGUA
79,531,-3,AGUA
79,531,-2,AGUA
79,531,-1,AGUA
79,543,-9,AGUA
79,543,-7,AGUA
79,543,-8,AGUA
79,486,-9,AGUA
79,543,-5,AGUA
79,543,-6,AGUA
79,543,-3,AGUA
79,543,-4,AGUA
67,150,-16,AGUA
79,543,-1,AGUA
79,543,-2,AGUA
79,486,-4,AGUA
79,486,-3,AGUA
79,486,-2,AGUA
79,486,-1,AGUA
79,486,-8,AGUA
79,486,-7,AGUA
79,486,-6,AGUA
79,486,-5,AGUA
79,474,-4,AGUA
79,474,-5,AGUA
