-57,3,16,AGUA
-54,2,16,AGUA
-51,3,16,AGUA
-54,4,16,AGUA
-61,1,16,AGUA
-55,0,16,AGUA
-51,1,16,AGUA
-58,1,16,AGUA
-59,4,16,AGUA
-50,3,16,AGUA
-53,4,16,AGUA
-63,4,16,AGUA
-53,2,16,AGUA
-60,0,16,AGUA
-57,1,16,AGUA
-63,2,16,AGUA
-54,0,16,AGUA
-52,4,16,AGUA
-49,1,16,AGUA
-59,2,16,AGUA
-50,1,16,AGUA
-62,3,16,AGUA
-53,0,16,AGUA
-58,2,16,AGUA
-52,2,16,AGUA
-49,3,16,AGUA
-55,1,16,AGUA
-62,1,16,AGUA
-52,0,16,AGUA
-59,0,16,AGUA
-55,3,16,AGUA
-51,4,16,AGUA
-58,4,16,AGUA
-61,3,16,AGUA
-51,2,16,AGUA
-61,2,16,AGUA
-58,0,16,AGUA
-50,4,16,AGUA
-57,4,16,AGUA
-54,3,16,AGUA
-61,0,16,AGUA
-56,4,16,AGUA
-51,0,16,AGUA
-57,0,16,AGUA
-54,1,16,AGUA
-57,2,16,AGUA
-50,2,16,AGUA
-50,0,16,AGUA
-62,4,16,AGUA
-49,0,16,AGUA
-55,4,16,AGUA
-60,2,16,AGUA
-63,0,16,AGUA
-56,2,16,AGUA
-62,2,16,AGUA
-55,2,16,AGUA
-60,4,16,AGUA
-61,4,16,AGUA
-56,0,16,AGUA
-58,3,16,AGUA
-62,0,16,AGUA
