80,3,-18,AGUA
80,3,-19,AGUA
80,3,-21,AGUA
80,3,-20,AGUA
80,3,-27,AGUA
80,3,-26,AGUA
80,3,-28,AGUA
80,3,-23,AGUA
80,3,-22,AGUA
80,3,-25,AGUA
80,3,-24,AGUA
80,3,-30,AGUA
80,3,-31,AGUA
80,2,-22,AGUA
80,2,-21,AGUA
80,2,-20,AGUA
80,2,-19,AGUA
80,2,-18,AGUA
80,2,-17,AGUA
80,2,-28,AGUA
80,2,-27,AGUA
80,2,-26,AGUA
80,2,-25,AGUA
80,2,-24,AGUA
80,2,-23,AGUA
80,1,-18,AGUA
80,1,-17,AGUA
80,1,-19,AGUA
80,1,-21,AGUA
80,1,-20,AGUA
80,1,-23,AGUA
80,1,-22,AGUA
80,1,-25,AGUA
80,1,-24,AGUA
80,1,-27,AGUA
80,1,-26,AGUA
80,1,-28,AGUA
80,1,-30,AGUA
80,1,-31,AGUA
80,0,-28,AGUA
80,0,-27,AGUA
80,0,-26,AGUA
80,0,-25,AGUA
80,0,-20,AGUA
80,0,-24,AGUA
80,0,-23,AGUA
80,0,-22,AGUA
80,0,-21,AGUA
80,0,-19,AGUA
80,0,-18,AGUA
