15,20,30,AGUA
15,20,31,AGUA
15,20,20,AGUA
15,20,21,AGUA
15,20,22,AGUA
15,20,23,AGUA
15,20,24,AGUA
15,20,25,AGUA
15,20,26,AGUA
15,20,27,AGUA
15,20,28,AGUA
15,20,29,AGUA
15,20,16,AGUA
15,20,17,AGUA
15,20,18,AGUA
15,20,19,AGUA
15,22,21,AGUA
15,22,20,AGUA
15,22,23,AGUA
15,22,22,AGUA
15,22,25,AGUA
15,22,24,AGUA
15,22,27,AGUA
15,22,26,AGUA
15,22,29,AGUA
15,22,28,AGUA
15,22,16,AGUA
15,22,18,AGUA
15,22,17,AGUA
15,22,19,AGUA
15,22,30,AGUA
15,22,31,AGUA
15,23,17,AGUA
15,23,16,AGUA
15,23,19,AGUA
15,23,18,AGUA
15,23,31,AGUA
15,23,30,AGUA
15,23,20,AGUA
15,23,22,AGUA
15,23,21,AGUA
15,23,24,AGUA
15,23,23,AGUA
15,23,26,AGUA
15,23,25,AGUA
15,23,28,AGUA
15,23,27,AGUA
15,23,29,AGUA
15,21,16,AGUA
15,21,17,AGUA
15,21,18,AGUA
15,21,19,AGUA
15,21,30,AGUA
15,21,20,AGUA
15,21,21,AGUA
15,21,22,AGUA
15,21,23,AGUA
15,21,24,AGUA
15,21,25,AGUA
15,21,26,AGUA
15,21,27,AGUA
15,21,28,AGUA
15,21,29,AGUA
