-64,0,-100,TERRA
-64,-1,-100,PEDRA
-64,-2,-100,GRAMA
-64,0,-99,TERRA
-64,-1,-99,TERRA
-64,-2,-99,PEDRA
-64,-3,-99,GRAMA
-64,0,-98,TERRA
-64,-1,-98,PEDRA
-64,-2,-98,GRAMA
-64,0,-97,TERRA
-64,-1,-97,PEDRA
-64,-2,-97,GRAMA
-63,0,-100,TERRA
-63,-1,-100,PEDRA
-63,-2,-100,GRAMA
-63,0,-99,TERRA
-63,-1,-99,PEDRA
-63,-2,-99,GRAMA
-63,0,-98,TERRA
-63,-1,-98,PEDRA
-63,-2,-98,GRAMA
-63,0,-97,PEDRA
-63,-1,-97,AREIA
-62,0,-100,TERRA
-62,-1,-100,PEDRA
-62,-2,-100,GRAMA
-62,0,-99,PEDRA
-62,-1,-99,GRAMA
-62,0,-98,TERRA
-62,-1,-98,PEDRA
-62,-2,-98,GRAMA
-62,0,-97,PEDRA
-62,-1,-97,GRAMA
-61,0,-100,TERRA
-61,-1,-100,PEDRA
-61,-2,-100,GRAMA
-61,0,-99,TERRA
-61,-1,-99,PEDRA
-61,-2,-99,GRAMA
-61,0,-98,TERRA
-61,-1,-98,PEDRA
-61,-2,-98,GRAMA
-61,0,-97,TERRA
-61,-1,-97,PEDRA
-61,-2,-97,GRAMA
-60,0,-100,PEDRA
-60,-1,-100,GRAMA
-60,0,-99,TERRA
-60,-1,-99,PEDRA
-60,-2,-99,GRAMA
-60,0,-98,TERRA
-60,-1,-98,PEDRA
-60,-2,-98,GRAMA
-60,0,-97,PEDRA
-60,-1,-97,GRAMA
-59,0,-100,TERRA
-59,-1,-100,PEDRA
-59,-2,-100,GRAMA
-59,0,-99,PEDRA
-59,-1,-99,GRAMA
-59,0,-98,TERRA
-59,-1,-98,PEDRA
-59,-2,-98,GRAMA
-59,0,-97,PEDRA
-59,-1,-97,GRAMA
-58,0,-100,PEDRA
-58,-1,-100,GRAMA
-58,0,-99,TERRA
-58,-1,-99,PEDRA
-58,-2,-99,AREIA
-58,0,-98,PEDRA
-58,-1,-98,GRAMA
-58,0,-97,PEDRA
-58,-1,-97,GRAMA
-57,0,-100,PEDRA
-57,-1,-100,GRAMA
-57,0,-99,PEDRA
-57,-1,-99,AREIA
-57,0,-98,PEDRA
-57,-1,-98,GRAMA
-57,0,-97,PEDRA
-57,-1,-97,GRAMA
-56,0,-100,TERRA
-56,-1,-100,PEDRA
-56,-2,-100,GRAMA
-56,0,-99,TERRA
-56,-1,-99,PEDRA
-56,-2,-99,GRAMA
-56,0,-98,PEDRA
-56,-1,-98,GRAMA
-56,0,-97,PEDRA
-56,-1,-97,GRAMA
-55,0,-100,TERRA
-55,-1,-100,PEDRA
-55,-2,-100,GRAMA
-55,0,-99,PEDRA
-55,-1,-99,GRAMA
-55,0,-98,PEDRA
-55,-1,-98,GRAMA
-55,0,-97,PEDRA
-55,-1,-97,GRAMA
-54,0,-100,PEDRA
-54,-1,-100,GRAMA
-54,0,-99,PEDRA
-54,-1,-99,GRAMA
-54,0,-98,TERRA
-54,-1,-98,PEDRA
-54,-2,-98,GRAMA
-54,0,-97,PEDRA
-54,-1,-97,AREIA
-53,0,-100,PEDRA
-53,-1,-100,GRAMA
-53,0,-99,PEDRA
-53,-1,-99,GRAMA
-53,0,-98,GRAMA
-53,0,-97,PEDRA
-53,-1,-97,GRAMA
-52,0,-100,PEDRA
-52,-1,-100,GRAMA
-52,0,-99,PEDRA
-52,-1,-99,GRAMA
-52,0,-98,PEDRA
-52,-1,-98,GRAMA
-52,0,-97,PEDRA
-52,-1,-97,GRAMA
-51,0,-100,TERRA
-51,-1,-100,PEDRA
-51,-2,-100,GRAMA
-51,0,-99,PEDRA
-51,-1,-99,GRAMA
-51,0,-98,PEDRA
-51,-1,-98,GRAMA
-51,0,-97,PEDRA
-51,-1,-97,GRAMA
-50,0,-100,PEDRA
-50,-1,-100,GRAMA
-50,0,-99,PEDRA
-50,-1,-99,GRAMA
-50,0,-98,PEDRA
-50,-1,-98,GRAMA
-50,0,-97,PEDRA
-50,-1,-97,AREIA
-49,0,-100,TERRA
-49,-1,-100,PEDRA
-49,-2,-100,GRAMA
-49,0,-99,PEDRA
-49,-1,-99,GRAMA
-49,0,-98,PEDRA
-49,-1,-98,GRAMA
-49,0,-97,PEDRA
-49,-1,-97,GRAMA
